"Translation Info:
#---------------------------
7,1,7,"ọ̀nà àwọn tí O ṣe ìdẹ̀ra fún,¹ yàtọ̀ sí (ọ̀nà) àwọn ẹni-ìbínú (ìyẹn, àwọn yẹhudi) àti (ọ̀nà) àwọn olùṣìnà (ìyẹn, àwọn nasọ̄rọ̄).","1. Àwọn wo gan-an ni àwọn tí Allāhu ṣe ìdẹ̀ra fún, tí àwa mùsùlùmí ń tọ ojú-ọ̀nà wọn? Ẹ ka sūrah Mọryam;19:58."
8,2,1,"’Alif lām mīm. (Allāhu ló mọ ohun tí Ó gbàlérò pẹ̀lú àwọn háràfí náà.)¹","1. Bí ó tilẹ̀ jẹ́ pé àwọn kan nínú àwọn onímọ̀ ’Islām máa ń sọ pé irúfẹ́ àwọn lẹ́tà (háràfí) wọ̀nyí dúró fún àwọn ọ̀rọ̀ kan, ohun tí àwọn onímọ̀ ’Islām faramọ́ jùlọ ni pé, Allāhu - subhānahu wa ta‘ālā - nìkan ṣoṣo l’Ó nímọ̀ jùlọ nípa ohun tí Ó gbàlérò pẹ̀lú àwọn harafi náà.
 Láti ọ̀dọ̀ bàbá Huraerah - kí Allāhu yọ́nú sí i -, dájúdájú Òjíṣẹ́ Allāhu - kí ìkẹ́ àti ọlà Allāhu máa bá a -, ó sọ pé, “Ẹ má sọ ilé yín di itẹ́. Dájúdájú èṣù máa ń sá kúrò nínú ilé tí wọ́n ń ké sūrah al-Baƙọrah nínú rẹ̀.” Muslim ló gbà á wá nínú sọhīhu rẹ̀."
9,2,2,"Tírà yìí, kò sí iyèméjì nínú rẹ̀. Ìmọ̀nà ni fún àwọn olùbẹ̀rù (Allāhu).",""
10,2,3,"(Àwọn olùbẹ̀rù Allāhu ni:) àwọn tó gbàgbọ́ ní òdodo nínú ìkọ̀kọ̀¹ àti àwọn tó ń kírun àti àwọn tó ń ná nínú ohun tí A pèsè fún wọn,","1. Ní ti ìkọ̀kọ̀, ohun tí wọ́n gbàlérò pẹ̀lú rẹ̀ ní àyè yìí, oríṣiríṣi ni ọ̀rọ̀ àwọn aṣíwájú lórí rẹ̀. Bàbá ‘Āliyah sọ pé, “Wọ́n gbàgbọ́ nínú Allāhu àti àwọn mọlāikah Rẹ̀ àti àwọn tírà Rẹ̀ àti àwọn Òjíṣẹ́ Rẹ̀ àti Ọgbà Ìdẹ̀ra Rẹ̀ àti ìpàdé Rẹ̀ àti ìṣẹ̀mí lẹ́yìn ikú. Ìkọ̀ọ̀kan ìwọ̀nyí ni ìkọ̀kọ̀.” Suddiy sọ pé, láti ọ̀dọ̀ ọmọ ‘Abbās àti ọmọ Mọs‘ūd, “Ìkọ̀kọ̀ ni n̄ǹkan tí ó pamọ́ fún àwọn ẹrú nípa ọ̀rọ̀ Ọgbà Ìdẹ̀ra àti ọ̀rọ̀ Iná àti n̄ǹkan tí wọ́n bá sọ nínú al-Ƙur’ān.” ‘Atọ̄’ sọ pé, “Ẹni tí ó bá gbàgbọ́ nínú Allāhu, ó kúkú ti gbàgbọ́ nínú ìkọ̀kọ̀.” Ìkọ̀ọ̀kan ọ̀rọ̀ wọ̀nyí súnmọ́ ara wọn tí ó ń já sí ìtúmọ̀ ẹyọ kan, gbogbo rẹ̀ sì ni wọ́n gbàlérò fún ìtúmọ̀ ìkọ̀kọ̀. (Tafsīr bn Kathīr)"
11,2,4,"àti àwọn tó gbàgbọ́ ní òdodo nínú ohun tí A sọ̀kalẹ̀ fún ọ àti ohun tí A sọ̀kalẹ̀ ṣíwájú rẹ¹ àti àwọn tó ní àmọ̀dájú nípa Ọjọ́ Ìkẹ́yìn.²","1. Ìgbàkígbà tí àwọn nasọ̄rọ̄ bá ka irú āyah yìí nínú al-Ƙur’ān, wọ́n a wí pé: “Al-Ƙur’ān gan-an sọ pé àwa mùsùlùmí gbọ́dọ̀ gbàgbọ́ nínú bíbélì!” Ní àkọ́kọ́ ná, Allāhu kò dárúkọ bíbélì nínú al-Ƙur’ān. Orúkọ àwọn tírà mímọ́ tí Allāhu - subhānahu wa ta‘ālā - sọ nípa wọn nínú al-Ƙur’ān ni Zabūr, Suhuf, Taorāt àti ’Injīl. 
 Lẹ́yìn náà, ìkọ̀ọ̀kan àwọn tírà wọ̀nyẹn ló wà fún ìjọ Ànábì tí Allāhu fún nìkan, kò sì kan ìjọ mìíràn lẹ́yìn wọn, gẹ́gẹ́ bí ó ṣe jẹ́ pé ìjọ yẹn nìkan ni Allāhu rán Ànábì tí ọ̀rọ̀ kàn sí. 
 Lẹ́yìn náà, Allāhu - subhānahu wa ta‘ālā - fi rinlẹ̀ nínú al-Ƙur’ān pé kò sí ojúlówó àwọn tírà náà mọ́ níta, gẹ́gẹ́ bí ó ṣe wà nínú sūrah al-Baƙọrah; 2:75 & 79, sūrah an-Nisā’; 4:46 àti sūrah al-Mọ̄’idah; 5:13. Lóde òní yìí, bíbélì ti lé ní oríṣi ọgbọ̀n! Wàyí, níwọ̀n ìgbà tí ó sì ti rinlẹ̀ pé Allāhu - subhānahu wa ta‘ālā - sọ àwọn tírà kan kalẹ̀ fún àwọn Ànábì kan tó ṣíwájú Ànábì wa - kí ìkẹ́ Allāhu máa bá gbogbo wọn -, mùsùlùmí gbọ́dọ̀ gbàgbọ́ pé Allāhu fún àwọn Ànábì kan ní tírà, ṣùgbọ́n kì í ṣe pé mùsùlùmí yóò sọ tírà náà di ohun tí yóò máa kà áḿbọ̀sìbọ́sí pé yóò tẹ̀lé wọn. Nítorí náà, al-Ƙur’ān alápọ̀n-ọ́nlé ni tírà ìkẹ́yìn láti ọ̀dọ̀ Allāhu fún gbogbo ẹ̀dá. Kò sí òmíràn mọ́.
 2. Kíyè sí i! Āyah kẹ́ta àti ìkẹrin ló ń túmọ̀ “àwọn olùbẹ̀rù Allāhu” tí ó jẹyọ ní ìparí āyah kejì. Bákan náà, ìkọ̀ọ̀kan àwọn ìròyìn márààrún wọ̀nyí “ìgbàgbọ́ òdodo nínú ìkọ̀kọ̀, ìrun kíkí, nínáwó sí ọ̀nà ẹ̀tọ́, ìgbàgbọ́ òdodo nínú gbogbo àwọn tírà sánmọ̀ àti àmọ̀dájú (ìgbàgbọ́ òdodo) nínú Ọjọ́ Ìkẹ́yìn”, gbogbo ìwọ̀nyí gbọ́dọ̀ wà lára ẹni tí ó bá fẹ́ wà nínú àwọn olùbẹ̀rù Allāhu."
12,2,5,"Àwọn wọ̀nyẹn wà lórí ìmọ̀nà láti ọ̀dọ̀ Olúwa wọn. Àwọn wọ̀nyẹn gan-an ni olùjèrè.",""
13,2,6,"Dájúdájú àwọn tó ṣàì gbàgbọ́, bákan náà ni fún wọn, yálà o kìlọ̀ fún wọn tàbí o kò kìlọ̀ fún wọn, wọn kò níí gbàgbọ́.¹","1. Àwọn wọ̀nyẹn ni àwọn tí kádàrá wọn lórí jíjẹ́ kèfèrí wọn kò níí yí padà. Àmọ́ ní ti àwọn tí kádàrá ìrònúpìwàdà máa borí wọn, ìkìlọ̀ máa sọ wọ́n di mùsùlùmí. Āyah yìí sọ̀kalẹ̀ nítorí àwọn tí wọ́n ń kú sínú kèfèrí lẹ́yìn tí ìkìlọ̀ ti dé etí ìgbọ́ wọn pé, ọmọ Iná ni gbogbo ẹni tí kò bá kú sínú ’Islām. Nítorí náà, āyah yìí kò sọ̀kalẹ̀ nítorí gbogbo àwọn aláìgbàgbọ́ nítorí pé, a kúkú ń fojú rí àwọn kan nínú wọn tí wọ́n ń gba ’Islām. Àti pé ọ̀wọ́ àwọn tí àdánwò èdídí ọkàn, èdídí ìgbọ́rọ̀ àti èbìbò ojú bá wà lára wọn ló máa takú sínú kèfèrí rẹ̀ títí di ọjọ́ ikú rẹ̀."
14,2,7,"Allāhu fi èdídí dí ọkàn wọn àti ìgbọ́rọ̀ wọn. Èbìbò sì bo ìríran wọn. Ìyà ńlá sì wà fún wọn.",""
15,2,8,"Ó ń bẹ nínú àwọn ènìyàn, ẹni tó ń wí pé: “A gbàgbọ́ nínú Allāhu àti Ọjọ́ Ìkẹ́yìn.” Wọn kì í sì ṣe onígbàgbọ́ òdodo.",""
16,2,9,"Wọ́n ń tan Allāhu àti àwọn tó gbàgbọ́ ní òdodo. Wọn kò sì tan ẹnì kan bí kò ṣe ẹ̀mí ara wọn; wọn kò sì fura.",""
17,2,10,"Àrùn kan wà nínú ọkàn wọn¹, nítorí náà Allāhu ṣe àlékún àrùn fún wọn.² Ìyà ẹlẹ́ta-eléro sì wà fún wọn nítorí pé wọ́n ń parọ́.","1. Àrùn iyèméjì àti ìṣojúméjì sí āyah al-Ƙur’ān.
 2. Ìyẹn ni pé, àrùn ọkàn wọn ń lékún sí i nígbàkígbà tí āyah bá sọ̀kalẹ̀ tí wọ́n ń takò ó."
18,2,11,"Nígbà tí wọ́n bá sọ fún wọn pé: “Ẹ má ṣèbàjẹ́ lórí ilẹ̀.” Wọ́n á wí pé: “Àwa kúkú ni alátùn-únṣe.”",""
19,2,12,"Ẹ kíyè sí i! Dájúdájú àwọn gan-an ni òbìlẹ̀jẹ́, ṣùgbọ́n wọn kò fura.",""
20,2,13,"Nígbà tí wọ́n bá sọ fún wọn pé: “Ẹ gbàgbọ́ ní òdodo gẹ́gẹ́ bí àwọn ènìyàn ṣe gbàgbọ́.” Wọ́n á wí pé: “Ṣé kí á gbàgbọ́ gẹ́gẹ́ bí àwọn òmùgọ̀ ṣe gbàgbọ́ ni?” Ẹ kíyè sí i! Dájúdájú àwọn gan-an ni òmùgọ̀, ṣùgbọ́n wọn kò mọ̀.",""
21,2,14,"Nígbà tí wọ́n bá pàdé àwọn tó gbàgbọ́ ní òdodo, wọ́n á wí pé: “A gbàgbọ́.” Nígbà tí ó bá sì kù wọ́n ku àwọn (ẹni) èṣù wọn, wọ́n á wí pé: “Dájúdájú àwa ń bẹ pẹ̀lú yín, àwa kàn ń ṣe yẹ̀yẹ́ ni.”",""
